"edad","comunidad","sexo","fecha","Total"
"28 años","Melilla","Hombres","2017","569"
"28 años","Melilla","Hombres","2016","622"
"28 años","Melilla","Hombres","2015","590"
"28 años","Melilla","Hombres","2014","641"
"28 años","Melilla","Hombres","2013","665"
"28 años","Melilla","Hombres","2012","688.1"
"28 años","Melilla","Hombres","2011","695.73"
"28 años","Melilla","Hombres","2010","622.27"
"29 años","Andalucía","Hombres","2022","50,649.00"
"29 años","Andalucía","Hombres","2021","50,745.00"
"29 años","Andalucía","Hombres","2020","50,548.00"
"29 años","Andalucía","Hombres","2019","50,472.00"
"29 años","Andalucía","Hombres","2018","50,701.00"
"29 años","Andalucía","Hombres","2017","51,392.00"
"29 años","Andalucía","Hombres","2016","52,648.00"
"29 años","Andalucía","Hombres","2015","54,516.00"
"29 años","Andalucía","Hombres","2014","57,055.00"
"29 años","Andalucía","Hombres","2013","60,153.00"
"29 años","Andalucía","Hombres","2012","63,880.69"
"29 años","Andalucía","Hombres","2011","65,829.44"
"29 años","Andalucía","Hombres","2010","69,953.97"
"29 años","Aragón","Hombres","2022","6,952.00"
"29 años","Aragón","Hombres","2021","6,931.00"
"29 años","Aragón","Hombres","2020","7,049.00"
"29 años","Aragón","Hombres","2019","7,165.00"
"29 años","Aragón","Hombres","2018","7,132.00"
"29 años","Aragón","Hombres","2017","7,114.00"
"29 años","Aragón","Hombres","2016","7,431.00"
"29 años","Aragón","Hombres","2015","7,994.00"
"29 años","Aragón","Hombres","2014","8,454.00"
"29 años","Aragón","Hombres","2013","8,704.00"
"29 años","Aragón","Hombres","2012","9,394.96"
"29 años","Aragón","Hombres","2011","10,039.57"
"29 años","Aragón","Hombres","2010","10,890.24"
"29 años","Asturias","Hombres","2022","4,131.00"
"29 años","Asturias","Hombres","2021","4,316.00"
"29 años","Asturias","Hombres","2020","4,162.00"
"29 años","Asturias","Hombres","2019","4,366.00"
"29 años","Asturias","Hombres","2018","4,660.00"
"29 años","Asturias","Hombres","2017","4,989.00"
"29 años","Asturias","Hombres","2016","5,389.00"
"29 años","Asturias","Hombres","2015","5,727.00"
"29 años","Asturias","Hombres","2014","5,968.00"
"29 años","Asturias","Hombres","2013","6,542.00"
"29 años","Asturias","Hombres","2012","6,788.24"
"29 años","Asturias","Hombres","2011","7,266.56"
"29 años","Asturias","Hombres","2010","7,751.47"
"29 años","Balears","Hombres","2022","7,773.00"
"29 años","Balears","Hombres","2021","8,018.00"
"29 años","Balears","Hombres","2020","8,117.00"
"29 años","Balears","Hombres","2019","7,779.00"
"29 años","Balears","Hombres","2018","7,725.00"
"29 años","Balears","Hombres","2017","7,436.00"
"29 años","Balears","Hombres","2016","7,521.00"
"29 años","Balears","Hombres","2015","8,070.00"
"29 años","Balears","Hombres","2014","8,169.00"
"29 años","Balears","Hombres","2013","8,636.00"
"29 años","Balears","Hombres","2012","9,250.81"
"29 años","Balears","Hombres","2011","9,615.59"
"29 años","Balears","Hombres","2010","10,359.25"
"29 años","Canarias","Hombres","2022","13,759.00"
"29 años","Canarias","Hombres","2021","13,643.00"
"29 años","Canarias","Hombres","2020","13,791.00"
"29 años","Canarias","Hombres","2019","13,846.00"
"29 años","Canarias","Hombres","2018","13,795.00"
"29 años","Canarias","Hombres","2017","13,409.00"
"29 años","Canarias","Hombres","2016","13,537.00"
"29 años","Canarias","Hombres","2015","13,717.00"
"29 años","Canarias","Hombres","2014","14,327.00"
"29 años","Canarias","Hombres","2013","15,029.00"
"29 años","Canarias","Hombres","2012","15,951.43"
"29 años","Canarias","Hombres","2011","16,893.26"
"29 años","Canarias","Hombres","2010","17,707.65"
"29 años","Cantabria","Hombres","2022","2,780.00"
"29 años","Cantabria","Hombres","2021","2,765.00"
"29 años","Cantabria","Hombres","2020","2,753.00"
"29 años","Cantabria","Hombres","2019","2,697.00"
"29 años","Cantabria","Hombres","2018","2,838.00"
"29 años","Cantabria","Hombres","2017","2,984.00"
"29 años","Cantabria","Hombres","2016","3,158.00"
"29 años","Cantabria","Hombres","2015","3,314.00"
"29 años","Cantabria","Hombres","2014","3,536.00"
"29 años","Cantabria","Hombres","2013","3,827.00"
"29 años","Cantabria","Hombres","2012","4,087.42"
"29 años","Cantabria","Hombres","2011","4,486.57"
"29 años","Cantabria","Hombres","2010","4,766.46"
"29 años","Castilla y León","Hombres","2022","11,350.00"
"29 años","Castilla y León","Hombres","2021","11,469.00"
"29 años","Castilla y León","Hombres","2020","11,428.00"
"29 años","Castilla y León","Hombres","2019","11,626.00"
"29 años","Castilla y León","Hombres","2018","12,083.00"
"29 años","Castilla y León","Hombres","2017","12,403.00"
"29 años","Castilla y León","Hombres","2016","13,229.00"
"29 años","Castilla y León","Hombres","2015","14,198.00"
"29 años","Castilla y León","Hombres","2014","14,923.00"
"29 años","Castilla y León","Hombres","2013","15,267.00"
"29 años","Castilla y León","Hombres","2012","16,476.24"
"29 años","Castilla y León","Hombres","2011","17,512.64"
"29 años","Castilla y León","Hombres","2010","18,523.11"
"29 años","Castilla - La Mancha","Hombres","2022","11,795.00"
"29 años","Castilla - La Mancha","Hombres","2021","11,792.00"
"29 años","Castilla - La Mancha","Hombres","2020","11,834.00"
"29 años","Castilla - La Mancha","Hombres","2019","11,828.00"
"29 años","Castilla - La Mancha","Hombres","2018","12,006.00"
"29 años","Castilla - La Mancha","Hombres","2017","12,368.00"
"29 años","Castilla - La Mancha","Hombres","2016","12,741.00"
"29 años","Castilla - La Mancha","Hombres","2015","13,171.00"
"29 años","Castilla - La Mancha","Hombres","2014","14,427.00"
"29 años","Castilla - La Mancha","Hombres","2013","15,271.00"
"29 años","Castilla - La Mancha","Hombres","2012","16,330.65"
"29 años","Castilla - La Mancha","Hombres","2011","17,163.37"
"29 años","Castilla - La Mancha","Hombres","2010","17,936.32"
"29 años","Cataluña","Hombres","2022","46,691.00"
"29 años","Cataluña","Hombres","2021","45,481.00"
"29 años","Cataluña","Hombres","2020","45,150.00"
"29 años","Cataluña","Hombres","2019","43,503.00"
"29 años","Cataluña","Hombres","2018","42,190.00"
"29 años","Cataluña","Hombres","2017","41,628.00"
"29 años","Cataluña","Hombres","2016","41,778.00"
"29 años","Cataluña","Hombres","2015","44,171.00"
"29 años","Cataluña","Hombres","2014","46,283.00"
"29 años","Cataluña","Hombres","2013","50,020.00"
"29 años","Cataluña","Hombres","2012","55,371.72"
"29 años","Cataluña","Hombres","2011","59,874.78"
"29 años","Cataluña","Hombres","2010","64,566.48"
"29 años","Comunitat Valenciana","Hombres","2022","28,004.00"
"29 años","Comunitat Valenciana","Hombres","2021","27,500.00"
"29 años","Comunitat Valenciana","Hombres","2020","27,670.00"
"29 años","Comunitat Valenciana","Hombres","2019","26,984.00"
"29 años","Comunitat Valenciana","Hombres","2018","27,227.00"
"29 años","Comunitat Valenciana","Hombres","2017","27,425.00"
"29 años","Comunitat Valenciana","Hombres","2016","28,261.00"
"29 años","Comunitat Valenciana","Hombres","2015","29,294.00"
"29 años","Comunitat Valenciana","Hombres","2014","31,362.00"
"29 años","Comunitat Valenciana","Hombres","2013","32,998.00"
"29 años","Comunitat Valenciana","Hombres","2012","36,575.48"
"29 años","Comunitat Valenciana","Hombres","2011","39,463.57"
"29 años","Comunitat Valenciana","Hombres","2010","42,412.00"
"29 años","Extremadura","Hombres","2022","6,018.00"
"29 años","Extremadura","Hombres","2021","6,134.00"
"29 años","Extremadura","Hombres","2020","6,221.00"
"29 años","Extremadura","Hombres","2019","6,431.00"
"29 años","Extremadura","Hombres","2018","6,636.00"
"29 años","Extremadura","Hombres","2017","6,815.00"
"29 años","Extremadura","Hombres","2016","6,940.00"
"29 años","Extremadura","Hombres","2015","6,956.00"
"29 años","Extremadura","Hombres","2014","7,126.00"
"29 años","Extremadura","Hombres","2013","7,510.00"
"29 años","Extremadura","Hombres","2012","7,765.52"
"29 años","Extremadura","Hombres","2011","7,847.76"
"29 años","Extremadura","Hombres","2010","8,009.14"
"29 años","Galicia","Hombres","2022","12,762.00"
"29 años","Galicia","Hombres","2021","12,781.00"
"29 años","Galicia","Hombres","2020","12,794.00"
"29 años","Galicia","Hombres","2019","13,102.00"
"29 años","Galicia","Hombres","2018","13,439.00"
"29 años","Galicia","Hombres","2017","13,936.00"
"29 años","Galicia","Hombres","2016","14,202.00"
"29 años","Galicia","Hombres","2015","15,268.00"
"29 años","Galicia","Hombres","2014","16,393.00"
"29 años","Galicia","Hombres","2013","17,427.00"
"29 años","Galicia","Hombres","2012","18,795.07"
"29 años","Galicia","Hombres","2011","20,054.56"
"29 años","Galicia","Hombres","2010","21,065.09"
"29 años","Madrid","Hombres","2022","40,368.00"
"29 años","Madrid","Hombres","2021","39,590.00"
"29 años","Madrid","Hombres","2020","39,163.00"
"29 años","Madrid","Hombres","2019","38,609.00"
"29 años","Madrid","Hombres","2018","37,450.00"
"29 años","Madrid","Hombres","2017","37,661.00"
"29 años","Madrid","Hombres","2016","38,644.00"
"29 años","Madrid","Hombres","2015","40,032.00"
"29 años","Madrid","Hombres","2014","42,678.00"
"29 años","Madrid","Hombres","2013","45,337.00"
"29 años","Madrid","Hombres","2012","49,758.70"
"29 años","Madrid","Hombres","2011","52,721.20"
"29 años","Madrid","Hombres","2010","55,472.73"
"29 años","Murcia","Hombres","2022","9,478.00"
"29 años","Murcia","Hombres","2021","9,065.00"
"29 años","Murcia","Hombres","2020","9,245.00"
"29 años","Murcia","Hombres","2019","9,118.00"
"29 años","Murcia","Hombres","2018","8,956.00"
"29 años","Murcia","Hombres","2017","9,054.00"
"29 años","Murcia","Hombres","2016","9,081.00"
"29 años","Murcia","Hombres","2015","9,415.00"
"29 años","Murcia","Hombres","2014","10,030.00"
"29 años","Murcia","Hombres","2013","10,881.00"
"29 años","Murcia","Hombres","2012","11,942.96"
"29 años","Murcia","Hombres","2011","13,106.65"
"29 años","Murcia","Hombres","2010","14,161.46"
"29 años","Navarra","Hombres","2022","3,502.00"
"29 años","Navarra","Hombres","2021","3,502.00"
"29 años","Navarra","Hombres","2020","3,422.00"
"29 años","Navarra","Hombres","2019","3,380.00"
"29 años","Navarra","Hombres","2018","3,472.00"
"29 años","Navarra","Hombres","2017","3,278.00"
"29 años","Navarra","Hombres","2016","3,521.00"
"29 años","Navarra","Hombres","2015","3,551.00"
"29 años","Navarra","Hombres","2014","3,802.00"
"29 años","Navarra","Hombres","2013","4,145.00"
"29 años","Navarra","Hombres","2012","4,499.67"
"29 años","Navarra","Hombres","2011","4,667.55"
"29 años","Navarra","Hombres","2010","5,073.39"
"29 años","País Vasco","Hombres","2022","10,706.00"
"29 años","País Vasco","Hombres","2021","10,469.00"
"29 años","País Vasco","Hombres","2020","10,423.00"
"29 años","País Vasco","Hombres","2019","10,303.00"
"29 años","País Vasco","Hombres","2018","10,513.00"
"29 años","País Vasco","Hombres","2017","10,619.00"
"29 años","País Vasco","Hombres","2016","11,325.00"
"29 años","País Vasco","Hombres","2015","11,719.00"
"29 años","País Vasco","Hombres","2014","12,219.00"
"29 años","País Vasco","Hombres","2013","13,126.00"
"29 años","País Vasco","Hombres","2012","14,225.80"
"29 años","País Vasco","Hombres","2011","15,245.89"
"29 años","País Vasco","Hombres","2010","16,213.51"
"29 años","Rioja","Hombres","2022","1,547.00"
"29 años","Rioja","Hombres","2021","1,558.00"
"29 años","Rioja","Hombres","2020","1,641.00"
"29 años","Rioja","Hombres","2019","1,621.00"
"29 años","Rioja","Hombres","2018","1,593.00"
"29 años","Rioja","Hombres","2017","1,639.00"
"29 años","Rioja","Hombres","2016","1,649.00"
"29 años","Rioja","Hombres","2015","1,760.00"
"29 años","Rioja","Hombres","2014","1,876.00"
"29 años","Rioja","Hombres","2013","1,982.00"
"29 años","Rioja","Hombres","2012","2,289.94"
"29 años","Rioja","Hombres","2011","2,406.32"
"29 años","Rioja","Hombres","2010","2,676.62"
"29 años","Ceuta","Hombres","2022","555"
"29 años","Ceuta","Hombres","2021","574"
"29 años","Ceuta","Hombres","2020","546"
"29 años","Ceuta","Hombres","2019","612"
"29 años","Ceuta","Hombres","2018","620"
"29 años","Ceuta","Hombres","2017","594"
"29 años","Ceuta","Hombres","2016","585"
"29 años","Ceuta","Hombres","2015","668"
"29 años","Ceuta","Hombres","2014","646"
"29 años","Ceuta","Hombres","2013","674"
"29 años","Ceuta","Hombres","2012","682.91"
"29 años","Ceuta","Hombres","2011","696.18"
"29 años","Ceuta","Hombres","2010","729.6"
"29 años","Melilla","Hombres","2022","608"
"29 años","Melilla","Hombres","2021","579"
"29 años","Melilla","Hombres","2020","563"
"29 años","Melilla","Hombres","2019","538"
"29 años","Melilla","Hombres","2018","565"
"29 años","Melilla","Hombres","2017","613"
"29 años","Melilla","Hombres","2016","577"
"29 años","Melilla","Hombres","2015","637"
"29 años","Melilla","Hombres","2014","634"
"29 años","Melilla","Hombres","2013","704"
"29 años","Melilla","Hombres","2012","706.88"
"29 años","Melilla","Hombres","2011","671.82"
"29 años","Melilla","Hombres","2010","667.74"
"30 años","Andalucía","Hombres","2022","51,011.00"
"30 años","Andalucía","Hombres","2021","50,940.00"
"30 años","Andalucía","Hombres","2020","51,018.00"
"30 años","Andalucía","Hombres","2019","50,889.00"
"30 años","Andalucía","Hombres","2018","51,287.00"
"30 años","Andalucía","Hombres","2017","52,412.00"
"30 años","Andalucía","Hombres","2016","54,228.00"
"30 años","Andalucía","Hombres","2015","56,652.00"
"30 años","Andalucía","Hombres","2014","59,272.00"
"30 años","Andalucía","Hombres","2013","63,196.00"
"30 años","Andalucía","Hombres","2012","65,584.65"
"30 años","Andalucía","Hombres","2011","69,920.35"
"30 años","Andalucía","Hombres","2010","70,793.17"
"30 años","Aragón","Hombres","2022","6,950.00"
"30 años","Aragón","Hombres","2021","7,191.00"
"30 años","Aragón","Hombres","2020","7,353.00"
"30 años","Aragón","Hombres","2019","7,309.00"
"30 años","Aragón","Hombres","2018","7,115.00"
"30 años","Aragón","Hombres","2017","7,485.00"
"30 años","Aragón","Hombres","2016","7,878.00"
"30 años","Aragón","Hombres","2015","8,383.00"
"30 años","Aragón","Hombres","2014","8,525.00"
"30 años","Aragón","Hombres","2013","9,277.00"
"30 años","Aragón","Hombres","2012","9,883.68"
"30 años","Aragón","Hombres","2011","10,768.05"
"30 años","Aragón","Hombres","2010","11,173.30"
"30 años","Asturias","Hombres","2022","4,307.00"
"30 años","Asturias","Hombres","2021","4,165.00"
"30 años","Asturias","Hombres","2020","4,383.00"
"30 años","Asturias","Hombres","2019","4,660.00"
"30 años","Asturias","Hombres","2018","4,949.00"
"30 años","Asturias","Hombres","2017","5,336.00"
"30 años","Asturias","Hombres","2016","5,663.00"
"30 años","Asturias","Hombres","2015","5,853.00"
"30 años","Asturias","Hombres","2014","6,446.00"
"30 años","Asturias","Hombres","2013","6,719.00"
"30 años","Asturias","Hombres","2012","7,239.28"
"30 años","Asturias","Hombres","2011","7,725.90"
"30 años","Asturias","Hombres","2010","8,125.49"
"30 años","Balears","Hombres","2022","8,056.00"
"30 años","Balears","Hombres","2021","8,249.00"
"30 años","Balears","Hombres","2020","8,179.00"
"30 años","Balears","Hombres","2019","8,127.00"
"30 años","Balears","Hombres","2018","7,700.00"
"30 años","Balears","Hombres","2017","7,727.00"
"30 años","Balears","Hombres","2016","8,230.00"
"30 años","Balears","Hombres","2015","8,301.00"
"30 años","Balears","Hombres","2014","8,695.00"
"30 años","Balears","Hombres","2013","9,269.00"
"30 años","Balears","Hombres","2012","9,656.16"
"30 años","Balears","Hombres","2011","10,337.81"
"30 años","Balears","Hombres","2010","10,585.55"
"30 años","Canarias","Hombres","2022","13,660.00"
"30 años","Canarias","Hombres","2021","13,805.00"
"30 años","Canarias","Hombres","2020","14,199.00"
"30 años","Canarias","Hombres","2019","14,108.00"
"30 años","Canarias","Hombres","2018","13,627.00"
"30 años","Canarias","Hombres","2017","13,649.00"
"30 años","Canarias","Hombres","2016","13,759.00"
"30 años","Canarias","Hombres","2015","14,375.00"
"30 años","Canarias","Hombres","2014","15,038.00"
"30 años","Canarias","Hombres","2013","16,019.00"
"30 años","Canarias","Hombres","2012","16,932.07"
"30 años","Canarias","Hombres","2011","17,627.60"
"30 años","Canarias","Hombres","2010","18,239.52"
"30 años","Cantabria","Hombres","2022","2,768.00"
"30 años","Cantabria","Hombres","2021","2,805.00"
"30 años","Cantabria","Hombres","2020","2,691.00"
"30 años","Cantabria","Hombres","2019","2,870.00"
"30 años","Cantabria","Hombres","2018","3,001.00"
"30 años","Cantabria","Hombres","2017","3,133.00"
"30 años","Cantabria","Hombres","2016","3,300.00"
"30 años","Cantabria","Hombres","2015","3,497.00"
"30 años","Cantabria","Hombres","2014","3,752.00"
"30 años","Cantabria","Hombres","2013","4,035.00"
"30 años","Cantabria","Hombres","2012","4,482.40"
"30 años","Cantabria","Hombres","2011","4,793.77"
"30 años","Cantabria","Hombres","2010","4,840.09"
"30 años","Castilla y León","Hombres","2022","11,447.00"
"30 años","Castilla y León","Hombres","2021","11,451.00"
"30 años","Castilla y León","Hombres","2020","11,616.00"
"30 años","Castilla y León","Hombres","2019","11,967.00"
"30 años","Castilla y León","Hombres","2018","12,323.00"
"30 años","Castilla y León","Hombres","2017","12,994.00"
"30 años","Castilla y León","Hombres","2016","13,881.00"
"30 años","Castilla y León","Hombres","2015","14,703.00"
"30 años","Castilla y León","Hombres","2014","14,959.00"
"30 años","Castilla y León","Hombres","2013","16,236.00"
"30 años","Castilla y León","Hombres","2012","17,300.19"
"30 años","Castilla y León","Hombres","2011","18,370.25"
"30 años","Castilla y León","Hombres","2010","18,766.41"
"30 años","Castilla - La Mancha","Hombres","2022","11,910.00"
"30 años","Castilla - La Mancha","Hombres","2021","12,014.00"
"30 años","Castilla - La Mancha","Hombres","2020","11,941.00"
"30 años","Castilla - La Mancha","Hombres","2019","11,996.00"
"30 años","Castilla - La Mancha","Hombres","2018","12,226.00"
"30 años","Castilla - La Mancha","Hombres","2017","12,628.00"
"30 años","Castilla - La Mancha","Hombres","2016","12,950.00"
"30 años","Castilla - La Mancha","Hombres","2015","14,180.00"
"30 años","Castilla - La Mancha","Hombres","2014","14,917.00"
"30 años","Castilla - La Mancha","Hombres","2013","16,038.00"
"30 años","Castilla - La Mancha","Hombres","2012","17,091.76"
"30 años","Castilla - La Mancha","Hombres","2011","17,983.56"
"30 años","Castilla - La Mancha","Hombres","2010","18,318.44"
"30 años","Cataluña","Hombres","2022","46,067.00"
"30 años","Cataluña","Hombres","2021","46,341.00"
"30 años","Cataluña","Hombres","2020","45,438.00"
"30 años","Cataluña","Hombres","2019","44,346.00"
"30 años","Cataluña","Hombres","2018","43,035.00"
"30 años","Cataluña","Hombres","2017","42,652.00"
"30 años","Cataluña","Hombres","2016","44,571.00"
"30 años","Cataluña","Hombres","2015","45,920.00"
"30 años","Cataluña","Hombres","2014","48,647.00"
"30 años","Cataluña","Hombres","2013","54,255.00"
"30 años","Cataluña","Hombres","2012","59,064.66"
"30 años","Cataluña","Hombres","2011","63,744.32"
"30 años","Cataluña","Hombres","2010","67,500.68"
"30 años","Comunitat Valenciana","Hombres","2022","28,020.00"
"30 años","Comunitat Valenciana","Hombres","2021","28,100.00"
"30 años","Comunitat Valenciana","Hombres","2020","27,715.00"
"30 años","Comunitat Valenciana","Hombres","2019","27,766.00"
"30 años","Comunitat Valenciana","Hombres","2018","27,721.00"
"30 años","Comunitat Valenciana","Hombres","2017","28,147.00"
"30 años","Comunitat Valenciana","Hombres","2016","29,225.00"
"30 años","Comunitat Valenciana","Hombres","2015","31,029.00"
"30 años","Comunitat Valenciana","Hombres","2014","32,178.00"
"30 años","Comunitat Valenciana","Hombres","2013","35,870.00"
"30 años","Comunitat Valenciana","Hombres","2012","39,168.74"
"30 años","Comunitat Valenciana","Hombres","2011","41,846.22"
"30 años","Comunitat Valenciana","Hombres","2010","44,333.26"
"30 años","Extremadura","Hombres","2022","6,068.00"
"30 años","Extremadura","Hombres","2021","6,152.00"
"30 años","Extremadura","Hombres","2020","6,371.00"
"30 años","Extremadura","Hombres","2019","6,534.00"
"30 años","Extremadura","Hombres","2018","6,706.00"
"30 años","Extremadura","Hombres","2017","6,794.00"
"30 años","Extremadura","Hombres","2016","6,849.00"
"30 años","Extremadura","Hombres","2015","7,047.00"
"30 años","Extremadura","Hombres","2014","7,428.00"
"30 años","Extremadura","Hombres","2013","7,713.00"
"30 años","Extremadura","Hombres","2012","7,796.05"
"30 años","Extremadura","Hombres","2011","7,991.95"
"30 años","Extremadura","Hombres","2010","8,123.42"
"30 años","Galicia","Hombres","2022","12,858.00"
"30 años","Galicia","Hombres","2021","12,907.00"
"30 años","Galicia","Hombres","2020","13,214.00"
"30 años","Galicia","Hombres","2019","13,534.00"
"30 años","Galicia","Hombres","2018","13,942.00"
"30 años","Galicia","Hombres","2017","14,159.00"
"30 años","Galicia","Hombres","2016","15,158.00"
"30 años","Galicia","Hombres","2015","16,209.00"
"30 años","Galicia","Hombres","2014","17,251.00"
"30 años","Galicia","Hombres","2013","18,613.00"
"30 años","Galicia","Hombres","2012","20,023.89"
"30 años","Galicia","Hombres","2011","21,051.70"
"30 años","Galicia","Hombres","2010","21,643.13"
"30 años","Madrid","Hombres","2022","40,063.00"
"30 años","Madrid","Hombres","2021","39,939.00"
"30 años","Madrid","Hombres","2020","40,502.00"
"30 años","Madrid","Hombres","2019","39,085.00"
"30 años","Madrid","Hombres","2018","38,802.00"
"30 años","Madrid","Hombres","2017","39,224.00"
"30 años","Madrid","Hombres","2016","40,489.00"
"30 años","Madrid","Hombres","2015","42,460.00"
"30 años","Madrid","Hombres","2014","44,306.00"
"30 años","Madrid","Hombres","2013","48,919.00"
"30 años","Madrid","Hombres","2012","52,429.86"
"30 años","Madrid","Hombres","2011","54,953.12"
"30 años","Madrid","Hombres","2010","58,199.12"
"30 años","Murcia","Hombres","2022","9,255.00"
"30 años","Murcia","Hombres","2021","9,359.00"
"30 años","Murcia","Hombres","2020","9,368.00"
"30 años","Murcia","Hombres","2019","9,179.00"
"30 años","Murcia","Hombres","2018","9,115.00"
"30 años","Murcia","Hombres","2017","9,115.00"
"30 años","Murcia","Hombres","2016","9,391.00"
"30 años","Murcia","Hombres","2015","9,953.00"
"30 años","Murcia","Hombres","2014","10,706.00"
"30 años","Murcia","Hombres","2013","11,702.00"
"30 años","Murcia","Hombres","2012","12,829.12"
"30 años","Murcia","Hombres","2011","13,978.43"
"30 años","Murcia","Hombres","2010","14,146.14"
"30 años","Navarra","Hombres","2022","3,551.00"
"30 años","Navarra","Hombres","2021","3,457.00"
"30 años","Navarra","Hombres","2020","3,479.00"
"30 años","Navarra","Hombres","2019","3,521.00"
"30 años","Navarra","Hombres","2018","3,287.00"
"30 años","Navarra","Hombres","2017","3,614.00"
"30 años","Navarra","Hombres","2016","3,570.00"
"30 años","Navarra","Hombres","2015","3,773.00"
"30 años","Navarra","Hombres","2014","4,053.00"
"30 años","Navarra","Hombres","2013","4,427.00"
"30 años","Navarra","Hombres","2012","4,652.40"
"30 años","Navarra","Hombres","2011","5,111.87"
"30 años","Navarra","Hombres","2010","5,209.11"
"30 años","País Vasco","Hombres","2022","10,516.00"
"30 años","País Vasco","Hombres","2021","10,654.00"
"30 años","País Vasco","Hombres","2020","10,591.00"
"30 años","País Vasco","Hombres","2019","10,796.00"
"30 años","País Vasco","Hombres","2018","10,774.00"
"30 años","País Vasco","Hombres","2017","11,414.00"
"30 años","País Vasco","Hombres","2016","11,764.00"
"30 años","País Vasco","Hombres","2015","12,184.00"
"30 años","País Vasco","Hombres","2014","13,006.00"
"30 años","País Vasco","Hombres","2013","14,069.00"
"30 años","País Vasco","Hombres","2012","15,100.61"
"30 años","País Vasco","Hombres","2011","16,144.61"
"30 años","País Vasco","Hombres","2010","16,912.96"
"30 años","Rioja","Hombres","2022","1,573.00"
"30 años","Rioja","Hombres","2021","1,657.00"
"30 años","Rioja","Hombres","2020","1,668.00"
"30 años","Rioja","Hombres","2019","1,614.00"
"30 años","Rioja","Hombres","2018","1,649.00"
"30 años","Rioja","Hombres","2017","1,654.00"
"30 años","Rioja","Hombres","2016","1,740.00"
"30 años","Rioja","Hombres","2015","1,861.00"
"30 años","Rioja","Hombres","2014","1,929.00"
"30 años","Rioja","Hombres","2013","2,229.00"
"30 años","Rioja","Hombres","2012","2,355.94"
"30 años","Rioja","Hombres","2011","2,619.02"
"30 años","Rioja","Hombres","2010","2,768.97"
"30 años","Ceuta","Hombres","2022","564"
"30 años","Ceuta","Hombres","2021","540"
"30 años","Ceuta","Hombres","2020","587"
"30 años","Ceuta","Hombres","2019","602"
"30 años","Ceuta","Hombres","2018","607"
"30 años","Ceuta","Hombres","2017","584"
"30 años","Ceuta","Hombres","2016","658"
"30 años","Ceuta","Hombres","2015","615"
"30 años","Ceuta","Hombres","2014","669"
"30 años","Ceuta","Hombres","2013","681"
"30 años","Ceuta","Hombres","2012","688.07"
"30 años","Ceuta","Hombres","2011","737.78"
"30 años","Ceuta","Hombres","2010","702.59"
"30 años","Melilla","Hombres","2022","571"
"30 años","Melilla","Hombres","2021","548"
"30 años","Melilla","Hombres","2020","538"
"30 años","Melilla","Hombres","2019","561"
"30 años","Melilla","Hombres","2018","602"
"30 años","Melilla","Hombres","2017","566"
"30 años","Melilla","Hombres","2016","625"
"30 años","Melilla","Hombres","2015","623"
"30 años","Melilla","Hombres","2014","670"
"30 años","Melilla","Hombres","2013","707"
"30 años","Melilla","Hombres","2012","677.6"
"30 años","Melilla","Hombres","2011","700.48"
"30 años","Melilla","Hombres","2010","627.29"
"31 años","Andalucía","Hombres","2022","51,459.00"
"31 años","Andalucía","Hombres","2021","51,433.00"
"31 años","Andalucía","Hombres","2020","51,422.00"
"31 años","Andalucía","Hombres","2019","51,560.00"
"31 años","Andalucía","Hombres","2018","52,331.00"
"31 años","Andalucía","Hombres","2017","53,915.00"
"31 años","Andalucía","Hombres","2016","56,384.00"
"31 años","Andalucía","Hombres","2015","58,900.00"
"31 años","Andalucía","Hombres","2014","62,376.00"
"31 años","Andalucía","Hombres","2013","65,003.00"
"31 años","Andalucía","Hombres","2012","69,708.89"
"31 años","Andalucía","Hombres","2011","70,862.61"
"31 años","Andalucía","Hombres","2010","73,204.29"
"31 años","Aragón","Hombres","2022","7,142.00"
"31 años","Aragón","Hombres","2021","7,487.00"
"31 años","Aragón","Hombres","2020","7,489.00"
"31 años","Aragón","Hombres","2019","7,242.00"
"31 años","Aragón","Hombres","2018","7,466.00"
"31 años","Aragón","Hombres","2017","7,850.00"
"31 años","Aragón","Hombres","2016","8,276.00"
"31 años","Aragón","Hombres","2015","8,484.00"
"31 años","Aragón","Hombres","2014","9,149.00"
"31 años","Aragón","Hombres","2013","9,753.00"
"31 años","Aragón","Hombres","2012","10,632.73"
"31 años","Aragón","Hombres","2011","11,038.47"
"31 años","Aragón","Hombres","2010","11,789.83"
"31 años","Asturias","Hombres","2022","4,171.00"
"31 años","Asturias","Hombres","2021","4,403.00"
"31 años","Asturias","Hombres","2020","4,644.00"
"31 años","Asturias","Hombres","2019","4,887.00"
"31 años","Asturias","Hombres","2018","5,311.00"
"31 años","Asturias","Hombres","2017","5,613.00"
"31 años","Asturias","Hombres","2016","5,772.00"
"31 años","Asturias","Hombres","2015","6,325.00"
"31 años","Asturias","Hombres","2014","6,626.00"
"31 años","Asturias","Hombres","2013","7,131.00"
"31 años","Asturias","Hombres","2012","7,705.37"
"31 años","Asturias","Hombres","2011","8,082.69"
"31 años","Asturias","Hombres","2010","8,682.95"
"31 años","Balears","Hombres","2022","8,248.00"
"31 años","Balears","Hombres","2021","8,293.00"
"31 años","Balears","Hombres","2020","8,449.00"
"31 años","Balears","Hombres","2019","8,009.00"
"31 años","Balears","Hombres","2018","7,976.00"
"31 años","Balears","Hombres","2017","8,417.00"
